timestamp,course_url,title,headline,is_bestseller,rating,num_reviews,num_students,instructor,language,price,discount,related_topics,sections,lectures,total_length
2025-10-07 00:30:25,https://www.udemy.com/course/data-science-case-study-real-world-machine-learning-project/,Data Science Case Study: Real-World Machine Learning Project,Unlock the Power of Machine Learning in Real-World Scenarios,No,3.9,5,889,LunarTech,English,1149000.0,,"Machine Learning, Other IT & Software, IT & Software",3.0,5.0,2h 4m
2025-10-07 00:30:50,https://www.udemy.com/course/r-complete-machine-learning-solutions/,R: Complete Machine Learning Solutions,Use over 100 solutions to analyze data and build predictive models,No,3.7,56,584,Packt,English,299000.0,25%,"Machine Learning, R (programming language), Data Science, Development",12.0,125.0,8h 34m
2025-10-07 00:31:15,https://www.udemy.com/course/hands-on-machine-learning-google-cloud-approach/,Machine Learning & Tensorflow - Google Cloud Approach,Tensors and TensorFlow,No,3.5,126,656,Notez,English,299000.0,25%,"Machine Learning, Data Science, Development",5.0,30.0,2h 48m
2025-10-07 00:31:40,https://www.udemy.com/course/artificial-intelligence-and-machine-learning-course-i/,Artificial Intelligence and Machine Learning Course,Basic ideas and techniques in the design of intelligent computer systems.,No,4.3,21,"4,493",EDUCBA,English,279000.0,30%,"Artificial Intelligence (AI), Data Science, Development",1.0,93.0,11h 45m
2025-10-07 00:32:03,https://www.udemy.com/course/machine-leaning-with-aws/,Machine Learning with AWS,Sagemaker|Comprehend|DeepLens|Lex|Polly|Transcribe|Translate|Celebrity recognition|ObjectAndSceneDetection|TextInImage,No,3.5,56,808,Pranjal,English,309000.0,26%,"Amazon AWS, Machine Learning, Data Science, Development",10.0,55.0,4h 5m
2025-10-07 00:32:40,https://www.udemy.com/course/complete-face-recognition-attendance-system-using-knn/,Face Recognition Attendance Project Using Machine Learning,Face Recognition Attendance System Step-by-Step | Real Face Recognition Attendance Project | Face Recognition 2025,No,3.8,69,"6,716",ARUNNACHALAM,English,279000.0,30%,"OpenCV, IT Certifications, IT & Software",3.0,9.0,1h 1m
2025-10-07 00:33:06,https://www.udemy.com/course/complete-machine-learning-bootcamp/,Complete Machine Learning Bootcamp [Updated],Develop Cognitive Application on AWS and Microsoft AZURE,No,4.4,35,"5,435",Pranjal,English,339000.0,24%,"Machine Learning, Data Science, Development",17.0,73.0,5h 20m
2025-10-07 00:33:28,https://www.udemy.com/course/machine-learning-projects-recommendation-system-website/,Machine Learning Projects: Recommendation system website,Learn how to create a Django recommendation website with machine learning algorithms,No,3.5,44,176,Mari,English,349000.0,26%,"Machine Learning, Data Science, Development",4.0,36.0,3h 26m
2025-10-07 00:34:39,https://www.udemy.com/course/complete-machine-learning-project-using-yolov9/,Complete Machine Learning Project Using YOLOv9 From Scratch,"Learn Complete Machine Learning Project Using YOLOv9 Model , YOLOv9 Dataset , YOLOv9 Annotation",No,3.8,80,"7,585",ARUNNACHALAM,English,279000.0,30%,"Machine Learning, Operating Systems & Servers, IT & Software",1.0,8.0,30m
2025-10-07 00:35:06,https://www.udemy.com/course/tensorflow-js/,Artificial Intelligence - TensorFlow Machine Learning,AI and Machine Learning from theory to the required hands-on experience by using latest TensorFlow JavaScript framework,No,3.7,24,454,Vinay,English,339000.0,24%,"Machine Learning, Data Science, Development",11.0,70.0,9h 21m
2025-10-07 00:35:29,https://www.udemy.com/course/supervisedlearning/,Classification Models: Supervised Machine Learning in Python,A Quick Way to Learn and Implement Classification AI Algorithms in Python. A Course for Beginners.,No,4.4,5,"1,039",Karthik,English,299000.0,25%,"Supervised Machine Learning, Data Science, Development",2.0,22.0,1h 13m
2025-10-07 00:36:13,https://www.udemy.com/course/mlops-machine-learning-operations-for-beginners/,"MLOps, Machine Learning Operations for beginners",Machine Learning models from experimentation to production,No,3.8,14,46,Dat,English,299000.0,25%,"MLOps, Data Science, Development",4.0,16.0,51m
2025-10-07 00:36:37,https://www.udemy.com/course/applied-machine-learning-with-bigquery-on-googles-cloud/,Applied Machine Learning with BigQuery on Google's Cloud,Building Machine Learning Models at Scale,No,4.3,7,71,Mike,English,299000.0,25%,"Machine Learning, Data Science, Development",6.0,48.0,2h 26m
2025-10-07 00:36:58,https://www.udemy.com/course/machine-learning-and-lexicon-approach-to-sentiment-analysis/,Machine learning and Lexicon approach to Sentiment analysis,Machine learning and Lexicon based approach to Sentiment analysis using Twitter API,No,4.3,50,"6,888",Jaro,English,299000.0,25%,"Sentiment Analysis, Other IT & Software, IT & Software",7.0,23.0,3h 25m
2025-10-07 00:37:27,https://www.udemy.com/course/computer-vision-and-machine-learning-with-opencv-4/,Computer Vision and Machine Learning with OpenCV 4,Grasp the concepts of OpenCV 4 to build powerful machine learning systems and computer vision applications with OpenCV 4,No,3.9,54,448,Packt,English,299000.0,25%,"OpenCV, Programming Languages, Development",3.0,110.0,7h 9m
2025-10-07 00:37:51,https://www.udemy.com/course/document-classification-using-machine-learning/,Document classification using Machine Learning,Using Latent Dirichlet Allocation to classify documents using Machine Learning,No,3.7,46,193,Evergreen,English,309000.0,26%,"Machine Learning, Data Science, Development",5.0,26.0,1h 32m
2025-10-07 00:38:16,https://www.udemy.com/course/microsoft-azure-machine-learning-fundamentals/,Microsoft Azure Machine Learning (ML) Fundamentals,Create your first Data Science experiment in Microsoft Azure using Machine learning (ML). Real world data analysis.,No,4.0,54,776,Qasim,English,339000.0,24%,"Azure Machine Learning, Web Development, Development",5.0,13.0,1h 39m
2025-10-07 00:39:21,https://www.udemy.com/course/from-0-1-machine-learning/,"From 0 to 1: Machine Learning, NLP & Python-Cut to the Chase","A down-to-earth, shy but confident take on machine learning techniques that you can put to work today",No,4.2,905,"8,759",Loony,English,349000.0,26%,"Machine Learning, Natural Language Processing (NLP), Data Science, Development",16.0,94.0,19h 50m
2025-10-07 00:40:07,https://www.udemy.com/course/azure-machine-learning-introduction/,How to Become A Data Scientist Using Azure Machine Learning,A Practical Introduction To Microsoft's Azure Machine Learning Tools,No,3.8,232,"1,193",Mike,English,339000.0,24%,"Data Science, Azure Machine Learning, Development",6.0,39.0,1h 11m
2025-10-07 00:40:29,https://www.udemy.com/course/automl-automated-machine-learning-bootcamp-no-code-ml/,AutoML Automated Machine Learning BootCamp (No Code ML),Build State of the Art Machine Learning Models without a single line of code,No,3.7,252,"29,396",Raj,English,299000.0,25%,"Automated Machine Learning (AutoML), Data Science, Development",4.0,10.0,1h 4m
2025-10-07 00:40:54,https://www.udemy.com/course/google-cloud/,Google Cloud for Machine Learning 2020 Master Course,"Master Google Cloud with comprehensive coverage of tools like: Serverless, BigQuery, Compute Engine and Cloud Functions",No,4.3,34,292,Vinay,English,299000.0,25%,"Google Cloud, Software Development Tools, Development",9.0,74.0,10h 25m
2025-10-07 00:42:11,https://www.udemy.com/course/machine-learning-masterclass-part-1-fundamentals/,Machine Learning Fundamentals,Getting Started with Machine Learning,No,3.9,9,"2,015",Future,English,299000.0,25%,"Machine Learning, Data Science, Development",4.0,18.0,56m
2025-10-07 00:53:45,https://www.udemy.com/course/deep-reinforcement-learning-in-pytorch/,Advanced AI: Deep Reinforcement Learning in PyTorch (v2),"Build Artificial Intelligence (AI) agents using Reinforcement Learning in PyTorch: DQN, A2C, Policy Gradients, +More!",Yes,4.7,170,"1,629",Lazy,English,279000.0,73%,"Reinforcement Learning, Data Science, Development",13.0,65.0,15h 42m
2025-10-07 00:54:10,https://www.udemy.com/course/the-ai-engineer-course-complete-ai-engineer-bootcamp/,The AI Engineer Course 2025: Complete AI Engineer Bootcamp,"Complete AI Engineer Training: Python, NLP, Transformers, LLMs, LangChain, Hugging Face, APIs",Yes,4.6,391,"67,661",365,English,319000.0,75%,"Artificial Intelligence (AI), Data Science, Development",76.0,433.0,28h 48m
2025-10-07 00:54:32,https://www.udemy.com/course/pytorch-for-deep-learning/,PyTorch for Deep Learning Bootcamp,Learn PyTorch. Become a Deep Learning Engineer. Get Hired.,Yes,4.6,"5,330","38,642",Andrei,English,299000.0,82%,"PyTorch, Data Science, Development",14.0,358.0,52h 14m
2025-10-07 00:55:42,https://www.udemy.com/course/introduction-to-ai-and-machine-learning-with-go-golang/,Introduction to AI and Machine Learning with Go (Golang),Learn the fundamentals of Artificial Intelligence and Machine Learning and apply them to your Go programs.,Yes,4.8,11,299,Trevor,English,279000.0,73%,"Artificial Intelligence (AI), Software Engineering, Development",14.0,188.0,36h 12m
2025-10-07 00:56:06,https://www.udemy.com/course/cutting-edge-artificial-intelligence/,Cutting-Edge AI: Deep Reinforcement Learning in Python,"Apply deep learning to artificial intelligence and reinforcement learning using evolution strategies, A2C, and DDPG",No,4.6,"10,693","39,470",Lazy,English,279000.0,79%,"Deep Reinforcement Learning, Data Science, Development",10.0,51.0,8h 37m
2025-10-07 00:56:31,https://www.udemy.com/course/aws-ai-practitioner-certified/,[NEW] Ultimate AWS Certified AI Practitioner AIF-C01,Practice Exam included + explanations | Learn Artificial Intelligence | Pass the AWS AI Practitioner AIF-C01 exam!,Yes,4.7,"28,414","148,941",Stephane,English,319000.0,65%,"AWS Certified AI Practitioner, IT Certifications, IT & Software",14.0,148.0,10h 16m
2025-10-07 00:56:53,https://www.udemy.com/course/master-pandas-and-python-for-data-handling/,Master Pandas and Python for Data Handling [2025],"Learn to Master Python, Pandas and Advanced Data Handling for Data Analysis, Data Science, and Machine Learning",No,4.8,714,"3,401",Henrik,English,299000.0,71%,"Data Analysis, Data Science, Development",3.0,60.0,30h 7m
2025-10-07 00:57:13,https://www.udemy.com/course/master-classification-with-pandas-and-python-2024/,Master Classification with Pandas and Python [2025],Learn to Master Classification with Pandas and Python for Data Science and Machine Learning [2025],No,5.0,52,871,Henrik,English,279000.0,30%,"Machine Learning, Data Science, Development",5.0,71.0,38h 0m
2025-10-07 00:57:36,https://www.udemy.com/course/complete-generative-ai-course-with-langchain-and-huggingface/,Complete Generative AI Course With Langchain and Huggingface,"Complete Guide to Building, Deploying, and Optimizing Generative AI with Langchain and Huggingface",Yes,4.5,"2,711","94,037",Krish,English,319000.0,78%,"Generative AI (GenAI), Data Science, Development",50.0,208.0,54h 13m
2025-10-07 00:57:59,https://www.udemy.com/course/learn-streamlit-python/,Learn Streamlit Python,Create Beautiful Data Apps and Machine Learning Web Apps In Python Faster with Streamlit,No,4.6,686,"5,922",Jesse,English,319000.0,79%,"Streamlit, Data Science, Development",14.0,124.0,37h 35m
2025-10-07 00:58:24,https://www.udemy.com/course/data-science-machine-learning-interview-projects/,Data Science Mastery:10-in-1 Data Interview Projects showoff,Comprehensive Machine Learning and Data Science Projects to Boost Your Career.,No,4.4,38,"4,164",Temotec,English,279000.0,30%,"Data Science, Business Analytics & Intelligence, Business",12.0,52.0,5h 23m
2025-10-07 00:58:47,https://www.udemy.com/course/intro-to-ai-a-beginners-guide-to-artificial-intelligence/,Intro to AI: A Beginner's Guide to Artificial Intelligence,Understand How AI Works and How to Leverage This Technology to Transform Your Business and Career,Yes,4.5,"44,050","32,561",365,English,279000.0,30%,"Artificial Intelligence (AI), Other Business, Business",9.0,42.0,2h 30m
2025-10-07 00:59:11,https://www.udemy.com/course/genetic-algorithm-in-cpp/,C++ Machine Learning Algorithms Inspired by Nature,"Study the Genetic Algorithm, Simulated Annealing, Ant Colony Optimization, Differential Evolution by Coding from Scratch",No,4.1,52,"6,190",Serban,English,369000.0,26%,"Machine Learning, Other IT & Software, IT & Software",8.0,29.0,2h 50m
2025-10-07 00:59:32,https://www.udemy.com/course/artificial-intelligence-masterclass-with-python-1/,Artificial Intelligence Masterclass with Python : 1,"Learn AI from scratch with hands-on projects: Machine Learning, Deep Learning, Reinforcement Learning",Yes,5.0,5,13,Advancedor,English,279000.0,73%,"Artificial Intelligence (AI), Data Science, Development",36.0,142.0,31h 17m
2025-10-07 00:59:57,https://www.udemy.com/course/anomaly-detection/,"Anomaly Detection: Machine Learning, Deep Learning, AutoML","Covers Time Based, Non Time Based and Image Anomalies | Understand what happens inside a library | With Explainer AI",No,4.2,178,979,SeaportAi,English,319000.0,26%,"Machine Learning, Other IT & Software, IT & Software",13.0,30.0,3h 28m
2025-10-07 01:00:20,https://www.udemy.com/course/regression-analysis-in-machine-learning-statistics-in-r/,Regression Analysis in R for Data Science: from Zero to Hero,"Learn Complete Hands-On Regression Analysis in R for Machine Learning, Statistical Analysis, Data Science, Deep Learning",No,4.2,56,"9,602",Kate,English,349000.0,26%,"Regression Analysis, Data Science, Development",7.0,50.0,4h 32m
2025-10-07 01:00:42,https://www.udemy.com/course/hands-on-data-science-build-real-world-projects/,100 Days Of Code: Real World Data Science Projects Bootcamp,"Build 100 Projects in 100 Days- Data Science, Machine Learning, Deep Learning (Python, Flask, Django, AWS, Heruko Cloud)",No,4.2,119,"3,021",Pianalytix,English,309000.0,24%,"Data Science, Development",101.0,732.0,106h 31m
2025-10-07 01:01:07,https://www.udemy.com/course/amazon-sagemaker-course/,Amazon SageMaker,Learn how to leverage the power of AWS SageMaker for your Machine Learning and AI Projects on AWS!,No,4.5,613,"4,343",Jose,English,309000.0,66%,"Amazon Sagemaker, IT Certifications, IT & Software",6.0,30.0,5h 3m
2025-10-07 01:01:28,https://www.udemy.com/course/introduction-to-aws-machine-learning-for-iot/,Introduction to AWS Machine Learning for IoT,Learn the fundamentals of Amazon Machine Learning Services and build an IoT solution with Raspberry Pi 4 from scratch,No,4.5,13,69,Venkatesh,English,299000.0,25%,"Amazon AWS, Hardware, IT & Software",4.0,27.0,2h 33m
